news_count,relevant_news_count,avg_sentiment,avg_sentiment_weighted,avg_sentiment_strong,final_sentiment_score,impact_score,high_impact_news,Date
1,1,0.8844751715660095,0.8844751119613647,0.8844751715660095,0.9191325902938844,0.8844751715660095,1,2015-05-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-03
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-09
1,1,0.7645965218544006,0.7645965218544006,0.7645965218544006,0.8352175951004028,0.7645965218544006,1,2015-05-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-12
1,1,0.3616963326931,0.3616963326931,0.0,0.2531874179840088,0.3616963326931,0,2015-05-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-14
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-23
1,1,0.7213237881660461,0.7213237881660461,0.7213237881660461,0.8049266338348389,0.7213237881660461,1,2015-05-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-26
1,1,0.6148234605789185,0.6148234605789185,0.6148234605789185,0.7303764224052429,0.6148234605789185,1,2015-05-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-29
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-30
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-05-31
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-03
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-09
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-14
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-22
1,1,0.110227346420288,0.110227346420288,0.0,0.0771591439843177,0.110227346420288,0,2015-06-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-25
1,1,0.5980764627456665,0.5980764627456665,0.0,0.4186535179615021,0.5980764627456665,0,2015-06-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-29
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-06-30
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-03
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-07
1,1,0.1882596164941787,0.1882596015930175,0.0,0.1317817121744156,0.1882596164941787,0,2015-07-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-09
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-14
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-18
1,1,0.2262137681245803,0.2262137681245803,0.0,0.1583496332168579,0.2262137681245803,0,2015-07-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-29
1,1,0.0018693190068006,0.0018693190068006,0.0,0.0013085232349112,0.0018693190068006,0,2015-07-30
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-07-31
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-03
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-09
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-14
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-25
1,1,0.7845956087112427,0.7845956087112427,0.7845956087112427,0.8492169380187988,0.7845956087112427,1,2015-08-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-28
1,1,0.8802391886711121,0.8802391886711121,0.8802391886711121,0.9161674380302428,0.8802391886711121,1,2015-08-29
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-30
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-08-31
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-03
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-09
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-14
1,1,0.846237063407898,0.846237063407898,0.846237063407898,0.8923659324645996,0.846237063407898,1,2015-09-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-27
1,1,0.0264960378408432,0.0264960378408432,0.0,0.0185472257435321,0.0264960378408432,0,2015-09-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-29
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-09-30
1,1,0.0326100476086139,0.0326100476086139,0.0,0.0228270329535007,0.0326100476086139,0,2015-10-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-03
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-09
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-14
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-29
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-10-30
1,1,0.627554178237915,0.627554178237915,0.627554178237915,0.7392879724502563,0.627554178237915,1,2015-10-31
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-03
1,1,0.5873201489448547,0.5873201489448547,0.0,0.4111241102218628,0.5873201489448547,0,2015-11-04
1,1,0.1204985082149505,0.1204985082149505,0.0,0.0843489542603492,0.1204985082149505,0,2015-11-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-09
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-14
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-16
1,1,0.0205269083380699,0.0205269083380699,0.0,0.0143688358366489,0.0205269083380699,0,2015-11-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-29
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-11-30
1,1,-0.6516884565353394,-0.6516884565353394,-0.6516884565353394,-0.1561819016933441,0.6516884565353394,1,2015-12-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-03
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-06
1,1,0.8658590316772461,0.8658590316772461,0.8658590316772461,0.9061013460159302,0.8658590316772461,1,2015-12-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-09
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-14
2,2,0.7475186586380005,0.7475794553756714,0.7475186586380005,0.823305606842041,1.495037317276001,2,2015-12-15
1,1,0.9002546668052673,0.9002546668052673,0.9002546668052673,0.9301782846450806,0.9002546668052673,1,2015-12-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-29
1,1,0.1416445076465606,0.1416445076465606,0.0,0.0991511568427085,0.1416445076465606,0,2015-12-30
0,0,0.0,0.0,0.0,0.0,0.0,0,2015-12-31
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-03
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-09
1,1,0.509678840637207,0.509678840637207,0.0,0.3567751944065094,0.509678840637207,0,2016-01-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-14
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-29
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-30
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-01-31
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-03
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-04
1,1,0.7667785882949829,0.7667785882949829,0.7667785882949829,0.836745023727417,0.7667785882949829,1,2016-02-05
1,1,0.7802049517631531,0.7802049517631531,0.7802049517631531,0.8461434841156006,0.7802049517631531,1,2016-02-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-09
1,1,0.8147174119949341,0.8147174119949341,0.8147174119949341,0.8703022003173828,0.8147174119949341,1,2016-02-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-14
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-02-29
1,1,0.892764687538147,0.892764687538147,0.892764687538147,0.9249352812767028,0.892764687538147,1,2016-03-01
1,1,0.0064379991963505,0.0064379991963505,0.0,0.0045065991580486,0.0064379991963505,0,2016-03-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-03
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-07
1,1,0.005230389535427,0.005230389535427,0.0,0.0036612725816667,0.005230389535427,0,2016-03-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-09
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-14
1,1,0.4655457437038421,0.4655457437038421,0.0,0.3258820176124573,0.4655457437038421,0,2016-03-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-18
2,2,-0.0496622920036315,-0.0993245467543602,-0.0496622920036315,0.2304728329181671,1.6220548152923584,2,2016-03-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-20
1,1,0.781150758266449,0.7811508178710938,0.781150758266449,0.8468055725097656,0.781150758266449,1,2016-03-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-29
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-30
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-03-31
1,1,0.0248596537858247,0.0248596537858247,0.0,0.0174017567187547,0.0248596537858247,0,2016-04-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-03
1,1,0.6731107234954834,0.6731107234954834,0.6731107234954834,0.7711775302886963,0.6731107234954834,1,2016-04-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-09
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-14
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-16
1,1,0.017901262268424,0.017901262268424,0.0,0.0125308837741613,0.017901262268424,0,2016-04-17
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-24
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-29
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-04-30
1,1,0.044921725988388,0.0449217297136783,0.0,0.0314452089369297,0.044921725988388,0,2016-05-01
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-02
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-03
1,1,-0.3335009813308716,-0.3335009813308716,0.0,-0.2334506809711456,0.3335009813308716,0,2016-05-04
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-05
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-06
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-07
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-08
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-09
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-10
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-11
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-12
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-13
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-14
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-15
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-16
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-17
1,1,0.656993567943573,0.656993567943573,0.656993567943573,0.7598955035209656,0.656993567943573,1,2016-05-18
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-19
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-20
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-21
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-22
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-23
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-24
1,1,0.3140214085578918,0.3140214085578918,0.0,0.2198149859905243,0.3140214085578918,0,2016-05-25
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-26
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-27
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-28
0,0,0.0,0.0,0.0,0.0,0.0,0,2016-05-29
